SMILES,Caco2,CYP1A2i_c,CYP2C9i_c,CYP2C19i_c,CYP3A4i_c,CYP2D6i_c,CYP1A2s,CYP2C9s,CYP2C19s,CYP2D6s,CYP3A4s,HLM,DLM,RLM,hERG
Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,,0,0,0,,,,,,,,,
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,,,,1,1,,,,,,,,,,
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,,,,1,1,0,,,,,,,,,
N=c1[nH]c2ccc(OC(F)(F)F)cc2s1,,,,1,,0,,,,,,,,,
N=c1c2c([nH]c3ccccc13)CCCC2,,,,1,,,,,,,,,,,
N=c1nc(O)c2nn[nH]c2[nH]1,,,,1,0,0,,,,,,,,,
N=c1nc(O)c2[nH]ccc2[nH]1,,,,0,0,0,,,,,,,,,
Cn1cnc2c(O)nc(=N)[nH]c21,,,,0,1,0,,,,,,,,,
N=c1[nH]c2nc(=N)c(-c3ccccc3)nc-2c(N)[nH]1,,,,1,,0,,,,,,,,,
C[C@]12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O,,,,0,0,0,,,,,,,,,
N=C(N)N/N=C/c1c(Cl)cccc1Cl,,,,1,0,0,,,,,,,,,
N=C(N)NN=Cc1c(Cl)cccc1Cl,,,,1,1,,,,,,,,,,
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,,,,0,0,0,,,,,,,,,
COc1cc(NC(C)CCCN)c2ncccc2c1,,,,1,0,0,,,,,,,,,
NN=c1[nH][nH]c(=NN)c2ccccc12,,,,1,0,0,,,,,,,,,
C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,,0,,0,,,,,,,,,
Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c2ccccc21,,,,0,0,0,,,,,,,,,
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,,,,0,,0,,,,,,,,,
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,,,,1,1,0,,,,,,,,,
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,,,,1,,0,,,,,,,,,
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,,,,1,1,,,,,,,,,,
O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,,,,0,0,0,,,,,,,,,
Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O,,,,0,0,0,,,,,,,,,
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,,,,0,0,0,,,,,,,,,
CC(C)C[C@H](N=C(O)CN=C(O)c1cc(Cl)ccc1Cl)B(O)O,,,,1,1,0,,,,,,,,,
N=C(O)c1cnccn1,,,,0,0,0,,,,,,,,,
N=C(O)N1c2ccccc2C=Cc2ccccc21,,,,1,,1,,,,,,,,,
CN1C[C@H](C(O)=N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,,,,1,1,1,,,,,,,,,
CC(C)C(O)=Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,,,,1,0,0,,,,,,,,,
OC(=NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,,,,0,0,,,,,,,,,,
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,,,,1,0,0,,,,,,,,,
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,,,,1,1,0,,,,,,,,,
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,,,,1,1,,,,,,,,,,
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,,,,1,1,0,,,,,,,,,
CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,,,,0,0,,,,,,,,,,
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,,,,1,1,,,,,,,,,,
Nc1cccc2c1C(=O)N(C1CCC(O)=NC1=O)C2=O,,,,1,1,0,,,,,,,,,
OC1=NC2=Nc3ccc(Cl)c(Cl)c3CN2C1,,,,1,1,0,,,,,,,,,
OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1,,,,0,,0,,,,,,,,,
Cc1cc(C)cc(OCC2CN=C(O)O2)c1,,,,0,1,0,,,,,,,,,
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,,,,0,0,0,,,,,,,,,
CC(O)=Nc1ccc(O)cc1,,,,1,0,0,,,,,,,,,
O=c1nc(O)c(F)cn1C1CCCO1,,,,1,,0,,,,,,,,,
Oc1nc(O)c2nc[nH]c2n1,,,,0,0,0,,,,,,,,,
Oc1ncc(F)c(O)n1,,,,1,1,0,,,,,,,,,
Oc1ncnc2[nH]cnc12,,,,1,,0,,,,,,,,,
OCc1ccccc1,,,,1,,0,,,,,,,,,
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,,,,0,1,,,,,,,,,,
CN(C)CCO,,,,0,0,0,,,,,,,,,
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,,,,1,0,0,,,,,,,,,
Cc1nc(Nc2ncc(C(O)=Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,,,,1,,0,,,,,,,,,
Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(O)=NOCCO)cc21,,,,1,1,0,,,,,,,,,
CC(c1cc2ccccc2s1)N(O)C(=N)O,,,,1,1,0,,,,,,,,,
Nc1ccc2cc3ccccc3cc2c1,,,,1,0,0,,,,,,,,,
Nc1cccc2ccccc12,,,,0,0,0,,,,,,,,,
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,,,,0,0,0,,,,,,,,,
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,,,,1,1,0,,,,,,,,,
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,,,,1,1,,,,,,,,,,
CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,,,,1,1,0,,,,,,,,,
CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,,,,1,1,0,,,,,,,,,
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,,,,0,0,0,,,,,,,,,
CCNC(C)Cc1cccc(C(F)(F)F)c1,,,,1,1,0,,,,,,,,,
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,,,,1,1,0,,,,,,,,,
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,,,1,0,0,,,,,,,,,
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,,,,0,1,0,,,,,,,,,
CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,,,,1,,0,,,,,,,,,
O=c1[nH]cc(F)c(=O)[nH]1,,,,1,1,,,,,,,,,,
CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,,,,1,,0,,,,,,,,,
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,,,,1,,,,,,,,,,,
CN1[C@@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,,,,0,0,0,,,,,,,,,
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,,,,1,0,,,,,,,,,,
COc1ccc2cc(CCC(C)=NO)ccc2c1,,,,1,1,1,,,,,,,,,
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,,,,1,,1,,,,,,,,,
N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(F)c1,,,,1,1,0,,,,,,,,,
O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)CO,,,,0,0,0,,,,,,,,,
O=C(O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,,,,1,0,0,,,,,,,,,
CC(=O)O[C@H](C(=O)Nc1cccc2c1C(=O)C(=O)NC2=O)c1cccc(Cl)c1,,,,1,0,0,,,,,,,,,
Cc1cc2c(cc1S(=O)(=O)N1CCN(C)CC1)S(=O)(=O)N[C@@H](C1CCCC1)C2,,,,1,,,,,,,,,,,
O=CCCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,,,,1,0,0,,,,,,,,,
N[C@@H]1C[C@H](O)[C@@H](CO)O[C@@H]1O,,,,1,1,1,,,,,,,,,
O=C(O)[C@]1(O)C=C(c2cccc(Sc3ccccc3)c2)[C@@H](O)[C@H](O)C1,,,,1,,0,,,,,,,,,
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@H]2O,,,,1,0,,,,,,,,,,
O[C@@H]1[C@H](O)Cc2c(cc3ccc4cccc5ccc2c3c45)[C@H]1O,,,,1,1,,,,,,,,,,
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,,,,0,,0,,,,,,,,,
CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,,,,1,1,,,,,,,,,,
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,,,,1,1,0,,,,,,,,,
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,,,,0,,0,,,,,,,,,
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,,,,0,1,,,,,,,,,,
CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,,,,1,0,0,,,,,,,,,
Cc1cc(C)cc(Nc2nccc(-c3nc(C)c(C(=O)N[C@@H](C)CO)s3)n2)c1,,,,0,0,0,,,,,,,,,
CCN(C(=O)c1cc(C)cc(OC[C@H](C)Nc2ccncc2)c1)C(C)C,,,,1,1,0,,,,,,,,,
Cc1cc(COc2ccc([C@]3(C)CCN([C@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1,,,,1,1,0,,,,,,,,,
C[C@@H](Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,,,,0,,0,,,,,,,,,
COCC#CC[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OC)cc2)cc1)C(=O)O,,,,0,0,0,,,,,,,,,
N=C(N)c1ccc2nc(-c3cc([C@@H](CC(=O)O)C(=O)O)cc(Br)c3O)[nH]c2c1,,,,1,0,0,,,,,,,,,
N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,,,,1,1,0,,,,,,,,,
O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12,,,,0,1,0,,,,,,,,,
CN(C)C[C@@H](O)COc1ccc(Nc2cc(Nc3cc(C(F)(F)F)ccc3F)ncn2)cc1,,,,1,0,1,,,,,,,,,
C[C@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,,,1,,,,,,,,,,,
Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,,,,0,0,0,,,,,,,,,
N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCCCCC2)cc1,,,,1,0,,,,,,,,,,
O=S(=O)(c1ccc2c(c1)CN[C@@H](CF)C2)N1CCSCC1,,,,1,1,0,,,,,,,,,
Nc1cncn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,,,1,1,0,,,,,,,,,
OC[C@H]1N=C(O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,,,1,1,,,,,,,,,,
CCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@H]1O,,,,1,1,0,,,,,,,,,
CC(O)=N[C@]1(C(=N)O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,,,0,,,,,,,,,,,
N[C@H]1C=C(CO)C[C@H](O)[C@H]1O,,,,1,0,0,,,,,,,,,
CCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,,,,1,,0,,,,,,,,,
COc1cc(C)c2ccc(O)c(C(=O)OC3[C@H](O)C=C[C@@H]3O)c2c1,,,,1,,0,,,,,,,,,
N[C@H]1C(C(=O)O)=CC=C[C@@H]1O,,,,1,1,,,,,,,,,,
O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,,,,0,,0,,,,,,,,,
O=S(=O)(O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](COS(=O)(=O)O)O[C@@H]1O,,,,1,0,0,,,,,,,,,
Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,,,,0,,0,,,,,,,,,
CN1[C@H]2CC[C@@H]1[C@@H](C(=O)O)[C@@H](O)C2,,,,1,1,,,,,,,,,,
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,,,,1,1,0,,,,,,,,,
O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,,,,1,1,1,,,,,,,,,
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,,,,1,1,0,,,,,,,,,
Cc1ncc(COP(=O)(O)O)c(/C=N/CCCC[C@H](N)C(=O)O)c1O,,,,1,0,1,,,,,,,,,
CCOC(=O)/C=C1\SC(N2CCCCC2)C(=O)N1C,,,,0,0,0,,,,,,,,,
CC/C=C\c1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,,,,1,1,0,,,,,,,,,
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,,,,0,0,1,,,,,,,,,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N=C(O)/C=C/CN1CCCCC1,,,,0,0,0,,,,,,,,,
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)CC1C=Nc2ccccc21,,,,1,,,,,,,,,,,
CNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C,,,,0,0,0,,,,,,,,,
CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,,,,1,0,,,,,,,,,,
CN(C)C[C@@H](O)COc1ccc(Nc2cc(Nc3c(F)cccc3F)ncn2)cc1,,,,1,,0,,,,,,,,,
BrC(Br)Br,,,,0,,0,,,,,,,,,
c1ccc2c(CCC3CCNCC3)c[nH]c2c1,,,,0,0,0,,,,,,,,,
c1ccc(Cn2ccnc2)cc1,,,,1,,0,,,,,,,,,
c1ccc2nc(COc3ccc(-c4n[nH]cc4-c4ccncc4)cc3)ccc2c1,,,,0,0,0,,,,,,,,,
C[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O,,,,1,1,0,,,,,,,,,
C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,,,0,0,,,,,,,,,,
C[C@@]1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,,,,0,,0,,,,,,,,,
C[S@@+]([O-])c1ccc(-c2nc(-c3ccncc3)c(-c3cccc(I)c3)[nH]2)cc1,,,,1,0,0,,,,,,,,,
C[S@+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,,,,0,1,0,,,,,,,,,
c1cnc2c(c1)O[C@H]1CCN3CC[C@@]1(C2)C3,,,,1,1,1,,,,,,,,,
c1cnc2c(c1)C[C@@]1(CN3CCC1CC3)O2,,,,0,1,0,,,,,,,,,
C=C(C)[C@@H]1CC[C@@]2(C)O[C@H]2C1,,,,0,,0,,,,,,,,,
CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,,,,0,0,,,,,,,,,
CC(C)C(C(=O)O)C(O)C(=O)O,,,,,1,,,,,,,,,,
CC(C)C[C@H](N)C(=O)NO,,,,,0,1,,,,,,,,,
Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,,,,,1,1,,,,,,,,,
CC(C)c1cc(-c2nnc(O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O,,,,,1,0,,,,,,,,,
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,,,,,0,0,,,,,,,,,
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,,,,,0,1,,,,,,,,,
CC(C)CC(O)=Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,,,,,0,0,,,,,,,,,
CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,,,,,0,1,,,,,,,,,
CC(C)OP(=O)(O)O,,,,,0,0,,,,,,,,,
CC[C@H]1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,,,,,0,1,,,,,,,,,
CC[C@H](C)[C@H](N)C(=O)O,,,,,0,0,,,,,,,,,
CC/C=C\C=C\C=C\CCCCCCCCCC(=O)O,,,,,0,0,,,,,,,,,
Cc1c(-c2ccccc2)ccc2nc(N)nc(N)c12,,,,,1,0,,,,,,,,,
Cc1ccc(Nc2nccc(-c3ccnc(N4CCN(CCN)CC4)c3)n2)cc1Cl,,,,,1,0,,,,,,,,,
Cc1cc(C)cc(Oc2c(CSCc3ccco3)c(C)[nH]c(=O)c2I)c1,,,,,1,1,,,,,,,,,
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,,,,,0,0,,,,,,,,,
Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,,,,,0,0,,,,,,,,,
Cc1cc(=O)oc2cc(N)ccc12,,,,,0,0,,,,,,,,,
Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,,,,,1,0,,,,,,,,,
Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,,,,,1,,,,,,,,,,
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,,,,,1,1,,,,,,,,,
Cc1nc(-c2ccnc(N)n2)cn1Cc1c(Cl)cccc1Cl,,,,,1,,,,,,,,,,
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,,,,,1,0,,,,,,,,,
Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1,,,,,1,0,,,,,,,,,
CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,,,,,0,,,,,,,,,,
CCC(C)SSc1ncc[nH]1,,,,,0,0,,,,,,,,,
CCC[C@@H](C)C[C@H](N)CC(=O)O,,,,,0,,,,,,,,,,
CCc1c2cc(O)ccc2nn1-c1ccc(O)cc1,,,,,1,1,,,,,,,,,
CCc1nc(N)nc(N)c1-c1ccc2c3ccccc3n(CCCOC)c2c1,,,,,1,,,,,,,,,,
CCCC(CCC)C(N)=O,,,,,0,0,,,,,,,,,
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,,,,,1,,,,,,,,,,
CCCCCCCCCCS,,,,,0,0,,,,,,,,,
CCCCCCP(=O)(O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,,,,,1,0,,,,,,,,,
CCCCN1C[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@H]1COC(=O)CCC,,,,,1,1,,,,,,,,,
CCCN(CCC)C(=O)C1=Cc2ccc(-c3ccc(C(=O)N4CCCC4)cc3)cc2N=C(N)C1,,,,,1,1,,,,,,,,,
CCCOCCOCCOCCCNC1C(=O)C(=O)C1N,,,,,0,0,,,,,,,,,
CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,,,,,0,0,,,,,,,,,
CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,,,,,0,0,,,,,,,,,
CCN(Cc1ccccc1)C(=O)Cn1c(=O)n(C)c2cnc(-c3ccccc3)nc21,,,,,0,0,,,,,,,,,
CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C,,,,,0,0,,,,,,,,,
CCOC(=O)c1c(C)n[nH]c1C,,,,,1,0,,,,,,,,,
CCOC(=O)c1ccc(OCCCC2CCN(c3ccc(C)nn3)CC2)cc1,,,,,0,0,,,,,,,,,
CCOc1nc(C(=O)NCc2cc(OC)ccc2OC)ccc1C#N,,,,,1,1,,,,,,,,,
CCOCCOCCOCCOCCOCCOCCOCCOCCO,,,,,1,0,,,,,,,,,
N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,,,,,0,0,,,,,,,,,
Clc1nc(Br)[nH]c2ncnc1-2,,,,,0,1,,,,,,,,,
O=C(NCc1ccccc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,,,,,0,1,,,,,,,,,
CN(C)c1ccc(C(=O)NCCCCCCC(O)=NO)cc1,,,,,1,0,,,,,,,,,
CN(C)CCCN1c2ccccc2Sc2cccnc21,,,,,0,,,,,,,,,,
C=CCN(C)C/C=C/COc1cc2c(cc1F)c(-c1ccc(Br)cc1)nn2C,,,,,1,0,,,,,,,,,
Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c2ccccc21,,,,,1,0,,,,,,,,,
Cn1cc(CCO)c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,,,,,0,0,,,,,,,,,
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,,,,,0,,,,,,,,,,
CN1CCn2c1nc1c(Br)c(Br)c(Br)c(Br)c12,,,,,1,1,,,,,,,,,
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,,,,,0,0,,,,,,,,,
CNc1ccc(Sc2nncn2C)cc1C(=O)Nc1nc(C)cs1,,,,,1,0,,,,,,,,,
CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1,,,,,1,0,,,,,,,,,
CNS(=O)(=O)Cc1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1,,,,,1,,,,,,,,,,
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,,,,,0,,,,,,,,,,
COC1=C(OC)C(=O)C(C/C=C(\C)CCC=C(C)C)=C(C)C1=O,,,,,1,,,,,,,,,,
COc1cc(C(=O)O)ccc1O,,,,,0,1,,,,,,,,,
COC1=CC(=O)c2c(c(COc3ccccc3)c(C)n2C)C1=O,,,,,1,0,,,,,,,,,
COc1ccc(OC)c(Cc2nc3nc(F)nc(N)c3[nH]2)c1,,,,,0,1,,,,,,,,,
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,,,,,0,0,,,,,,,,,
COc1ccc(COc2cc3oc(=O)c4cc(C(C)O)ccc4c3cc2OC)cc1,,,,,0,0,,,,,,,,,
COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,,,,,0,0,,,,,,,,,
CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,,,,,0,0,,,,,,,,,
C=C1C=NC(C(F)(F)F)=NC1=N,,,,,0,0,,,,,,,,,
N#CC(c1ccc(F)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,,,,,0,0,,,,,,,,,
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,,,,,0,0,,,,,,,,,
Fc1ccc(-n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1,,,,,0,1,,,,,,,,,
O=c1[nH]cc(I)c(=O)[nH]1,,,,,0,0,,,,,,,,,
N[C@@H](CC1=CCCCc2o[nH]c(=O)c21)C(=O)O,,,,,0,0,,,,,,,,,
N[C@@H](CO[V](O)(O)(O)O)C(=O)O,,,,,0,0,,,,,,,,,
N[C@@H](CSCCO)C(=O)O,,,,,0,,,,,,,,,,
NC(=O)C[C@@H](N)C(=O)O,,,,,0,0,,,,,,,,,
N[C@H](CO)CC1CCCCC1,,,,,0,,,,,,,,,,
N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]1O,,,,,0,0,,,,,,,,,
c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,,,,,0,0,,,,,,,,,
N=C(N)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,,,,,0,0,,,,,,,,,
N=C(N)c1ccc2cc(C(=O)Nc3cccc(OC4CCCC4)c3)ccc2c1,,,,,1,0,,,,,,,,,
N=C(N)NOCCNC(=O)Cc1c(Cl)ccc(NCC(F)(F)c2ccccc2)c1F,,,,,0,1,,,,,,,,,
NC(=O)NC(=O)Cc1ccccc1,,,,,0,,,,,,,,,,
NC(N)=NCC1COC2(CCCCC2)O1,,,,,1,1,,,,,,,,,
NC(N)=O,,,,,,,,0,,,,,,,
Nc1ccc(C#Cc2cnn3c(C(F)(F)F)cc(-c4ccc(C(F)(F)F)cc4)nc23)cn1,,,,,1,0,,,,,,,,,
Nc1cccc(B(O)O)c1,,,,,1,0,,,,,,,,,
Nc1ccc2nc(N)nc(O)c2c1,,,,,1,1,,,,,,,,,
Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4ccccc43)cnc2n1,,,,,0,,,,,,,,,,
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,,,,,,,,,,,0,,,,
Nc1nc2ncc(CO)nc2c(=O)[nH]1,,,,,1,,,,,,,,,,
NCC(=O)NC1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,,,,,0,,,,,,,,,,
NCCc1ccc(O)c(C2CCCCC2)c1,,,,,0,1,,,,,,,,,
NCCCC(=O)Nc1ccc(OCc2ccccc2)cc1,,,,,0,1,,,,,,,,,
NCCCCCCN,,,,,1,1,,,,,,,,,
NS(=O)(=O)c1ccc(C(=O)NCc2ccccc2F)cc1,,,,,1,0,,,,,,,,,
NS(=O)(=O)c1ccc(C(=O)NCCCCNCS)cc1,,,,,0,1,,,,,,,,,
OC1C(O)C(O)C(O)C(O)C1O,,,,,0,0,,,,,,,,,
O=[S@@](O)c1ccccc1,,,,,0,0,,,,,,,,,
